201.33708190918,748.145263671875,1181.92419433594,210.489212036133,852.179016113281,930.201171875,201.442337036133,638.821472167969,1083.04028320312,208.264038085938,608.868469238281,940.349853515625,113.847625732422,833.217895507812,1071.72180175781,363.062286376953,700.716613769531,1138.83898925781,56.644962310791,725.602478027344,1130.92248535156,-91.6844482421875,802.081970214844,980.645629882812,-160.792266845703,850.069946289062,910.051330566406,-188.931579589844,758.678833007812,891.6748046875,-189.642959594727,604.528503417969,818.132568359375,-245.92658996582,618.582336425781,826.945373535156,-210.929565429688,522.130554199219,823.694519042969,74.1836242675781,680.732666015625,725.233581542969,254.449127197266,817.302307128906,690.171325683594,158.905075073242,826.090393066406,692.959655761719,110.316421508789,328.131317138672,964.6552734375,147.288116455078,245.687301635742,963.357849121094,189.994781494141,324.214691162109,964.31298828125
201.361526489258,748.158874511719,1181.93151855469,210.494018554688,852.171875,930.191528320312,201.526107788086,638.798950195312,1083.05517578125,208.333251953125,608.88134765625,940.355773925781,113.853492736816,833.213623046875,1071.76147460938,363.12451171875,700.777221679688,1138.84484863281,56.7197341918945,725.55859375,1130.884765625,-91.5883712768555,802.088623046875,980.667358398438,-160.651809692383,850.090576171875,909.982604980469,-189.027984619141,758.746459960938,891.649169921875,-189.715881347656,604.503540039062,818.231750488281,-246.021377563477,618.643615722656,826.8779296875,-211.125717163086,522.210571289062,824.078857421875,74.1432266235352,680.704040527344,725.2177734375,254.420501708984,817.26953125,690.185852050781,158.877655029297,826.054016113281,692.961791992188,110.325942993164,328.129608154297,964.654479980469,147.299346923828,245.685897827148,963.355285644531,190.012008666992,324.206726074219,964.313537597656
201.392974853516,748.174011230469,1181.94128417969,210.501739501953,852.161865234375,930.179260253906,201.63069152832,638.767700195312,1083.07189941406,208.424468994141,608.897766113281,940.36279296875,113.862693786621,833.204956054688,1071.8037109375,363.202209472656,700.851989746094,1138.85485839844,56.8171234130859,725.501281738281,1130.84069824219,-91.4724578857422,802.101989746094,980.707824707031,-160.480316162109,850.116271972656,909.905334472656,-189.134719848633,758.829711914062,891.622924804688,-189.809555053711,604.466247558594,818.369323730469,-246.138519287109,618.719482421875,826.792785644531,-211.390609741211,522.334533691406,824.616394042969,74.095703125,680.668334960938,725.198547363281,254.387573242188,817.227722167969,690.204650878906,158.844528198242,826.009155273438,692.964599609375,110.338325500488,328.127319335938,964.654174804688,147.316253662109,245.683532714844,963.350830078125,190.031295776367,324.197998046875,964.314575195312
201.431076049805,748.188842773438,1181.95336914062,210.513488769531,852.149169921875,930.165222167969,201.751220703125,638.728088378906,1083.08984375,208.535049438477,608.9169921875,940.370666503906,113.875732421875,833.1904296875,1071.84375,363.292449951172,700.936645507812,1138.86926269531,56.9340476989746,725.432373046875,1130.7939453125,-91.3446655273438,802.122985839844,980.770751953125,-160.288040161133,850.144775390625,909.826965332031,-189.239883422852,758.922241210938,891.599670410156,-189.920974731445,604.413391113281,818.54833984375,-246.27165222168,618.804077148438,826.691955566406,-211.723449707031,522.507446289062,825.312866210938,74.0446624755859,680.627624511719,725.177062988281,254.353378295898,817.1787109375,690.227233886719,158.80842590332,825.958374023438,692.968200683594,110.353271484375,328.124664306641,964.654663085938,147.337890625,245.680297851562,963.344970703125,190.051025390625,324.189422607422,964.316223144531
201.475784301758,748.201354980469,1181.96752929688,210.530609130859,852.134338378906,930.150817871094,201.88264465332,638.681640625,1083.10888671875,208.660247802734,608.937805175781,940.379760742188,113.892799377441,833.168640136719,1071.87805175781,363.392333984375,701.026000976562,1138.88720703125,57.0656089782715,725.354858398438,1130.74768066406,-91.2144317626953,802.150634765625,980.856628417969,-160.086563110352,850.17236328125,909.753479003906,-189.332183837891,759.014953613281,891.582153320312,-190.045837402344,604.340393066406,818.773254394531,-246.413131713867,618.888793945312,826.577697753906,-212.12158203125,522.726867675781,826.163208007812,73.9941253662109,680.584777832031,725.154479980469,254.321151733398,817.125183105469,690.2529296875,158.772735595703,825.904846191406,692.972900390625,110.370094299316,328.121765136719,964.656005859375,147.362762451172,245.676391601562,963.337951660156,190.070037841797,324.181610107422,964.318420410156
201.527236938477,748.209777832031,1181.98400878906,210.554336547852,852.118286132812,930.137878417969,202.02165222168,638.631042480469,1083.12927246094,208.79443359375,608.958801269531,940.390625,113.913627624512,833.138427734375,1071.90405273438,363.499572753906,701.114807128906,1138.90734863281,57.2064170837402,725.271606445312,1130.70385742188,-91.0906219482422,802.181823730469,980.962036132812,-159.885879516602,850.194702148438,909.686950683594,-189.403839111328,759.097412109375,891.572143554688,-190.178939819336,604.241088867188,819.051818847656,-246.555480957031,618.963500976562,826.453247070312,-212.582214355469,522.981323242188,827.151306152344,73.9475936889648,680.54296875,725.132019042969,254.293670654297,817.069763183594,690.281433105469,158.74055480957,825.8515625,692.978881835938,110.387924194336,328.118896484375,964.657958984375,147.389556884766,245.672103881836,963.329895019531,190.087936401367,324.174926757812,964.320983886719
201.585052490234,748.212951660156,1182.00268554688,210.585861206055,852.101928710938,930.127746582031,202.167236328125,638.579345703125,1083.15124511719,208.932327270508,608.978942871094,940.403686523438,113.93782043457,833.099243164062,1071.92077636719,363.612731933594,701.198669433594,1138.92761230469,57.3515510559082,725.185241699219,1130.66259765625,-90.9795761108398,802.21142578125,981.079833984375,-159.692657470703,850.208374023438,909.625122070312,-189.451522827148,759.159973144531,891.570922851562,-190.313201904297,604.108581542969,819.395263671875,-246.690933227539,619.017517089844,826.323364257812,-213.102020263672,523.251220703125,828.251831054688,73.9074859619141,680.504821777344,725.110656738281,254.272872924805,817.015014648438,690.312072753906,158.714248657227,825.801391601562,692.986389160156,110.406044006348,328.116455078125,964.660217285156,147.416809082031,245.66764831543,963.321105957031,190.104919433594,324.169372558594,964.323608398438
201.647857666016,748.210205078125,1182.02355957031,210.626190185547,852.0859375,930.120971679688,202.320343017578,638.529052734375,1083.17443847656,209.069778442383,608.997802734375,940.419006347656,113.965255737305,833.0517578125,1071.92834472656,363.730804443359,701.274658203125,1138.94616699219,,,,-90.8836059570312,802.233093261719,981.199035644531,-159.509323120117,850.212036132812,909.562072753906,-189.474975585938,759.196594238281,891.5791015625,-190.437622070312,603.936340332031,819.818298339844,-246.808685302734,619.039978027344,826.194702148438,-213.674072265625,523.511596679688,829.434143066406,73.8750457763672,680.472045898438,725.091430664062,254.259628295898,816.963012695312,690.344177246094,158.695190429688,825.756713867188,692.995422363281,110.423896789551,328.114776611328,964.662414550781,147.442260742188,245.663497924805,963.313171386719,190.121490478516,324.164855957031,964.326171875
201.713500976562,748.201171875,1182.0458984375,210.675827026367,852.070739746094,930.117309570312,202.482574462891,638.481628417969,1083.19738769531,209.203826904297,609.015441894531,940.435852050781,,,,363.853118896484,701.341430664062,1138.96179199219,57.6397438049316,725.008728027344,1130.58117675781,-90.8010406494141,802.240661621094,981.306640625,-159.334091186523,850.204895019531,909.489196777344,-189.474639892578,759.204895019531,891.596313476562,-190.534652709961,603.717407226562,820.337219238281,-246.890869140625,619.018676757812,826.075927734375,-214.282836914062,523.733642578125,830.6689453125,73.8506927490234,680.445251464844,725.074829101562,254.253814697266,816.915283203125,690.376953125,158.683654785156,825.719482421875,693.005737304688,110.440696716309,328.113922119141,964.664672851562,147.462844848633,245.660507202148,963.307983398438,190.137847900391,324.161102294922,964.32861328125
201.779647827148,748.185974121094,1182.068359375,210.734481811523,852.056762695312,930.115844726562,202.654663085938,638.437438964844,1083.21752929688,209.332656860352,609.032104492188,940.453308105469,114.031478881836,832.937194824219,1071.91784667969,363.979064941406,701.398986816406,1138.97338867188,57.7781219482422,724.920227050781,1130.53649902344,-90.7275772094727,802.229858398438,981.389953613281,-159.16242980957,850.184143066406,909.395935058594,-189.449172973633,759.184020996094,891.62109375,-190.578155517578,603.442260742188,820.964904785156,-246.909683227539,618.938598632812,825.9775390625,-214.898864746094,523.88720703125,831.934692382812,73.8341445922852,680.424499511719,725.060791015625,254.254364013672,816.872802734375,690.409240722656,158.679122924805,825.690307617188,693.0166015625,110.455360412598,328.113647460938,964.6669921875,147.475952148438,245.659545898438,963.307250976562,190.153518676758,324.157958984375,964.330688476562
