8.47369408843588e-10,9.9086271870232e-10,1.16804279810831e-09,1.15442748173847e-09,1.34539163617813e-09,0.629895112255692,0.657249738409602,0.0892797777509395,0.0553567899544597,0.165584928761926,0.161776350489431,0.0891211465932942,0.0886135436538349,0.0927039537366744,0.159225636429465,0.215768782769184,0.177353549523308,0.104189298385731,0.046702184198197,0.216415663990777,0.137061670475535
6.00525445386901e-10,7.13402816359275e-10,8.47609934298797e-10,8.26932669848476e-10,9.36768582716219e-10,0.635760675767597,0.65828905475887,0.0864894396832212,0.0530847291021458,0.165813783765439,0.162006035654641,0.0892441982009152,0.0887406905128983,0.0919605255735963,0.156194976854125,0.212720674303388,0.17464798954119,0.103750002688027,0.049573302254305,0.214433531147289,0.136152412550269
1.32385760949324e-09,1.61567258122617e-09,1.94752174419162e-09,1.8493565745628e-09,1.99221692639539e-09,0.640564681960813,0.658931556891375,0.0836204314205614,0.0507747212649472,0.16521866383994,0.161431792898154,0.0888239368406453,0.0884275655910589,0.0911160971853835,0.153151036776311,0.20946447879946,0.171753695972796,0.102987395594705,0.0518355376122618,0.212385627461104,0.135193215614833
1.54236321480327e-09,2.18606114580024e-09,2.92218436550136e-09,2.31159069216043e-09,2.01831272745829e-09,0.64748758958139,0.65789278275276,0.0781467683175868,0.0467767845929282,0.163041385498352,0.159313304487769,0.0876541779980045,0.0872688059311471,0.0896429794056872,0.147201415926595,0.202705294024587,0.165560795559326,0.100878188320352,0.0555922277034016,0.209649549570543,0.133778488788167
3.41743363976579e-09,7.36524287602322e-09,1.62668965719113e-08,6.13322924284766e-09,3.4789365251525e-09,0.650421907719851,0.656230804368271,0.0752213651624948,0.0447324248787343,0.162265302354035,0.158566580350412,0.0872379510872875,0.086861871975841,0.0889497891741462,0.143987235418457,0.199036352258033,0.162130984682364,0.0996693323339854,0.0576785909302572,0.206779238439449,0.132307162435391
1.1680733703016e-06,0.000105062695898226,0.000961891620106167,9.85976571753162e-06,1.3571514020674e-07,0.65268551554144,0.652874648511671,0.072168570320178,0.0422772055844501,0.161088137559451,0.157431124620729,0.0866062924823992,0.0862423936426766,0.0881826388412736,0.140958372300185,0.195643757259157,0.159036148233309,0.0986458904814004,0.0596556839798757,0.203451657862308,0.130536592706071
0.00188067779391481,0.0058804415595567,0.00672061185192513,0.00298969838128391,8.63686388610928e-07,0.653829128697239,0.649759732469693,0.0698627206436083,0.0412672525420342,0.159775916712931,0.156167464616575,0.0859022778636077,0.0855530466730414,0.0875006059545842,0.137223774467956,0.190707858412047,0.154184465045578,0.0960768404466619,0.060542659824259,0.200146239266448,0.128767150385409
2.00808343952507e-06,0.00233514082481504,0.0037200003870189,0.000624639887056055,2.73440123287847e-08,0.647780944556739,0.646469588653335,0.0674322300345081,0.0364120188887208,0.160312527473554,0.156715498611769,0.0861925944227373,0.0858565237797979,0.0869524890485803,0.139047477655499,0.194865150739191,0.159062423327907,0.100263003187264,0.0632145390854719,0.197122753548242,0.127204553245499
0.00240188385848857,0.00642642983689169,0.00728802243474566,0.00397728706905111,1.17538817313708e-08,0.645245884971843,0.641675900665716,0.0656517274024156,0.0355666899037782,0.15939905859018,0.155849104952548,0.0857023604488067,0.085385319267811,0.0868424126148526,0.136566553599089,0.191481443092959,0.155522046830053,0.0983059222088396,0.0639586406214652,0.193575558726268,0.125259602640477
0.00351850041505195,0.00746602645151688,0.0082051130710018,0.00503351864833868,5.76742921043178e-07,0.640368621675032,0.635239972765806,0.0636970244709251,0.0335272509188468,0.1586210715406,0.155058319465824,0.0852511592010564,0.0849556307777029,0.0869446270130883,0.135814131392629,0.190770863639211,0.154729667022551,0.0981664288714129,0.0650983852386968,0.18987140598729,0.123195437137112
