-0.842703835398746,683.375590997353,153.767323510852,-799.506459971934,483.328037925575,187.84977224858,58.8510722183591,-842.665057673125,-29.5067459615786,-44.6693534657935,-79.841441909363,49.1708043570485
-0.77826528583226,684.300152350476,153.757181972013,-801.391686614684,484.586221534065,188.286613843738,58.8085153580191,-844.236155358088,-29.7245587655837,-44.8096501068607,-80.0349955660955,49.1956772337304
-1.05451424867704,685.426769539072,154.206657235676,-804.115115198774,485.342832262852,189.386381048992,58.6059048109609,-845.736794521336,-30.0619458789079,-44.9660034837438,-80.2315408404061,49.2330990222155
-1.27779070011675,687.44594168371,154.801957194136,-807.20677328109,487.139890652906,190.347223575615,58.5314770304854,-848.316669809391,-30.3795798769279,-45.1612318270972,-80.5008109205906,49.2686876923809
-1.31971579968706,687.954845466643,155.000528756773,-808.77118191065,488.065188731332,190.93563631331,58.3344286598365,-848.920194502252,-30.5794416301106,-45.3033929036773,-80.5858630971218,49.2056630574318
-1.33256224729293,688.349628375592,155.177991945075,-809.966710711285,488.825928089507,191.438075518857,58.0925193826023,-849.040966368824,-30.7441993309564,-45.4418977067804,-80.6274443030558,49.1068200407237
-1.31628797981194,688.604304084638,155.339909475502,-810.626882607592,489.301286453361,191.812388898503,57.7998697615453,-848.490670716149,-30.8660072490138,-45.5797308694271,-80.6243135294806,48.9661658278305
-1.28044302545204,688.848546534768,155.512955524104,-810.793867689972,489.51879933392,192.080490089471,57.4638185753117,-847.329356593985,-30.9505179227475,-45.7021113484991,-80.5542488142656,48.7827023987993
-1.24117499709719,689.268889622208,155.726018003459,-810.577162781835,489.496331546004,192.274261693328,57.0957782807978,-845.739994590484,-31.0156843027571,-45.8433754479882,-80.4848066609244,48.573129143602
-1.20234306421581,689.84945189168,155.976634872802,-810.147333104488,489.337267346737,192.448947068275,56.7089669057756,-843.969362817005,-31.0791491818642,-45.9924131897872,-80.4106748580398,48.3448744687667
-1.16882879474671,690.523730614434,156.250451836029,-809.705335860387,489.132777580254,192.662890202634,56.3201229247744,-842.282134680902,-31.1644145195909,-46.1622937955639,-80.3701461546512,48.1136526005234
-1.14615835334624,691.229892634858,156.527932773193,-809.416194347638,488.966411150541,192.948297411466,55.9311639313418,-840.839560413681,-31.2852952135936,-46.3511996679164,-80.3731443243271,47.8889365646676
-1.13800507402289,691.902717510203,156.783818502811,-809.607733487469,489.006507220967,193.434872515979,55.5824812803956,-840.121001884425,-31.4798611954565,-46.573093568759,-80.4708475943884,47.6934086617017
-1.14811839297407,692.483304235388,157.003503574188,-810.389309192475,489.301802825654,194.137407568747,55.2675320873395,-840.167804632804,-31.7525208711909,-46.8196121450109,-80.6588350949719,47.5316755727112
-1.18194620982315,692.940817721366,157.192897811408,-811.819270901213,489.865944816837,195.058756776003,54.9776710654369,-840.972630290008,-32.1013470504381,-47.0840123150783,-80.9323280444944,47.4061731240983
-1.24167131121306,693.295360525198,157.365936184573,-814.023763867855,490.71534940876,196.288839333697,54.7457158991677,-842.65360751895,-32.5416289101932,-47.3659742902706,-81.3081380398035,47.3266697672557
-1.32694662083157,693.60062348615,157.54213455723,-816.722959682634,491.694581728947,197.702119776452,54.5262133198075,-844.746701261573,-33.0357245242924,-47.6356576884881,-81.7206597448096,47.2737764255741
-1.43445924276052,693.916920630351,157.740196063502,-819.698982136276,492.642331402471,199.258006820546,54.3175104290124,-846.935974809622,-33.5604546190729,-47.8789411789153,-82.1407364337823,47.2378695819411
-1.55785567313398,694.287558622668,157.971549132152,-822.619280666823,493.350281574669,200.863222904613,54.1041246522583,-848.764746997807,-34.0806672409117,-48.0757078034385,-82.5192952288793,47.2018649430716
-1.68859527172438,694.729269435073,158.237580218696,-825.161704174554,493.630596107464,202.423505412184,53.8742056388753,-849.821125277028,-34.5619680996707,-48.2109956561081,-82.8138986673036,47.1499850765268
-0.31806178496851,686.432807532114,154.3771967726,-827.648037513721,493.7266140652,202.010490455607,53.9342516054048,-860.896633820348,-35.8858044752972,-47.985963607922,-83.6020618695147,47.2008340791594
-2.72115549418737,707.58017049125,163.207935427349,-828.102611633862,492.235912880151,206.368371074752,53.1077270615979,-837.784473014837,-34.4603067062717,-48.4947182745824,-82.5367224404351,46.8925410151876
-2.1047992239806,696.634827783146,159.289614610568,-828.915758851652,491.271315491032,206.245060215195,53.0882558208144,-846.419584748358,-35.5710190451725,-48.1359920288529,-83.045311315793,46.8777249861379
-2.1372158147655,696.884688469345,159.455509422238,-828.998390491431,489.649194786472,207.142263560476,52.8316596460464,-843.890376331578,-35.7612800252286,-48.0236155133158,-82.9227870038901,46.7312362620107
-2.18151543276837,697.201430266364,159.65698384851,-828.765127731264,487.859426659086,207.92742844482,52.6009434377185,-840.976957196568,-35.8819960748869,-47.8931320013421,-82.7565182674367,46.5788017887787
-2.20191692561365,697.372875331965,159.793487271595,-828.456948679181,486.085764809104,208.636084908342,52.4092723494478,-838.145152034614,-35.9596904655882,-47.7462121168074,-82.5688258576971,46.4314893585335
