7.88493431461446e-08,8.69322841474347e-08,1.00983646098181e-07,1.24191848098244e-07,1.46514151041965e-07,175.442381282657,212.17618440712,70.3523569258905,47.3749241452336,168.740498840205,164.709614886669,48.1514566696505,47.9079698978137,19.7891748041651,43.9358694466751,61.6712464578396,59.3829848355359,30.7637149235298,2.96392792603787,36.9228585326915,22.9877599253005
4.64810236350441e-08,5.12376767629002e-08,5.95049194977379e-08,7.2920651163258e-08,8.62068580741715e-08,174.918157504152,212.964418678013,71.0206488390569,47.4604867913734,168.817917958602,164.782072920149,48.1734532270519,47.9287275792138,19.8255537075044,44.5259891541984,62.5676345906764,60.4961383598465,31.4823288757842,2.89334055612011,37.094832780892,23.1011847174456
3.59041684711147e-08,3.95671058917573e-08,4.59389522157441e-08,5.61179139705319e-08,6.65407857001449e-08,173.884680910401,214.055032457945,71.9051831936868,47.3920160266978,168.628148747954,164.593813919157,48.1192053891534,47.8736426436671,19.9000803433604,45.4848729725127,64.0130365512765,62.2764482275191,32.6172616176999,2.7651596046813,37.3593686281723,23.2720550977637
8.27648412391954e-08,9.12335886868009e-08,1.05971488166937e-07,1.29106925865292e-07,1.53595658184205e-07,172.714609829717,215.563517613415,72.9415182105085,47.1606886133165,168.393175377533,164.361651722516,48.0520652578938,47.8058253657785,20.0031100873425,46.7213984202252,65.8859652857254,64.5773687140331,34.0958045302464,2.64543501601419,37.7193252050035,23.5029166329754
8.5791056790326e-08,9.46382890958917e-08,1.10019453936493e-07,1.33601589959604e-07,1.59496471914065e-07,172.174417959291,216.982331762444,73.4498785413318,47.080868466122,168.84268319403,164.79805397043,48.1802499615881,47.9324833233669,20.0827404629255,47.3330080279675,66.8613765895219,65.7471268415082,34.9210215356461,2.83198057288931,37.9714743610144,23.6725620613989
1.26948043813637e-07,1.40134385120974e-07,1.63059444005287e-07,1.97278497883928e-07,2.36725454581772e-07,172.032103173844,218.047968951205,73.8919904221514,46.8627018040309,168.977773809663,164.928206542568,48.2187319529732,47.9701358489991,20.0871049207616,47.9299863802016,67.8411353521393,67.0003829388102,35.828026591506,2.98143106851054,38.1459720549988,23.7963359130115
1.11526501901481e-07,1.23329249401495e-07,1.43826069421094e-07,1.734623363092e-07,2.09377950020823e-07,172.236259680465,218.996015306045,74.1589642509123,46.5739968268842,169.234100581518,165.17756161165,48.2918601141467,48.0425704317907,20.0362225581841,48.3622033944089,68.6132605245421,68.042919438684,36.6491484469866,3.22220776542079,38.2563221752777,23.8837865124037
1.27565290574952e-07,1.41196481701141e-07,1.64854793291327e-07,1.97756976863015e-07,2.40340607516015e-07,172.702343412703,219.967063081247,74.2403727908327,46.2519417428599,169.84303108428,165.772280283431,48.465626217223,48.2155878253194,19.9374764745411,48.5896706892256,69.127762139784,68.8014438992881,37.349851153696,3.61307204588164,38.3146051018061,23.9428027788981
1.58567031292789e-07,1.75748796190656e-07,2.05538505323094e-07,2.45104778673827e-07,3.00244513715792e-07,173.472110924777,220.799420107861,74.1122908178749,45.8756356730154,170.751846823368,166.661172031369,48.7250450742037,48.4743738083022,19.7759895088644,48.5866428038869,69.3530725146136,69.2488432390546,37.9213648379494,4.16074001297883,38.2900692859224,23.9540626965097
2.76934055427368e-08,3.06101888227992e-08,3.56863299955662e-08,4.20732609553301e-08,5.20341772139454e-08,174.572278746309,221.527226253014,73.8113696007869,45.498471630622,172.043699225813,167.925858239595,49.0938199341788,48.842692923664,19.5543956679745,48.3539663302278,69.2913012020332,69.3832422198198,38.3619924875063,4.8696460338426,38.1858023117491,23.9192217068637
