,0,1,2,3,4,5,6,7,8,9
1,1.4728091244319064,1.5120636810713006,0.7974781303756483,0.45265784631706896,1.987677668848519,0.44035564616608674,0.1658299725667395,0.552657674278773,0.4263876177516902,0.21706912850409402
2,0.19698839643746852,0.431563398856876,0.1760650298167635,0.2829489622003965,1.9546161696790492,0.4271615099581735,0.5485834900933293,0.14962531240938176,1.06159791147777,0.10266782702068375
3,0.10484542032391375,0.13884407419758676,0.13071262708755826,0.1294261921583015,0.08753438254773176,0.24740853629915624,0.2966045250890705,0.153588038350991,0.2518550597696445,4.63292608395099
4,0.12339047632382974,0.12484216864298,0.14258739682285376,0.11874767737835899,0.12913262885566773,0.133825692133142,0.1312696110079205,0.09971430956522001,0.14544180865346198,0.14719241282606624
5,0.0998816393664515,0.3865797191013678,0.0988380725684415,0.09823635069532725,0.144831261427401,0.146658557365107,0.16802569857138,0.11976391521093174,0.1363274299569985,0.3721931307504925
6,0.10622471393210975,0.31539948749346425,0.116307811749011,0.12079746178918425,0.15831268671538876,0.14355457334451,0.127627548665384,0.11256972436716325,0.19585905317463823,0.2516180890376475
7,0.1083569763898875,0.2257388398023515,0.13866394443820176,0.137952918788609,0.11813823144433275,0.13196481286927925,0.14282603110451075,0.156520122410974,0.168077839656008,0.15000433702839774
8,0.11853367012756275,0.1460134355939015,0.1237055114360195,0.15253054277224726,0.12740878284540974,0.1793850504178325,0.2059785466614535,0.16596317363394225,0.13950233559912126,0.14401463998562924
9,0.15802758078509527,0.17413552179877226,0.128410143087842,0.13747247899323026,0.16352287042094676,0.1709134973708955,0.16172011145665227,0.14018675626167176,0.15014212701154725,0.12700187892206674
10,0.14713008216410525,0.19068342821728024,0.3398308023582108,0.16035036056935198,0.122479373858512,0.17927103542623551,0.22619685684379723,0.18087080398334124,0.1405422389839805,0.17338697521998675
11,0.3486237726538075,0.16354260582609575,0.1423366898841885,0.1512514717305875,0.14710512502856726,0.3459277032855323,0.21364774831045452,0.2140116341176585,0.136793268638285,0.1386441986578765
12,0.21033188908332026,0.18178836028858575,0.17565192601535873,0.17120362360036626,0.140226903020334,0.14396235905523602,0.154878804530775,0.14007298109361024,0.350779772891857,0.2144278256994395
13,0.180258424856429,0.25670370991942026,0.16475425887686326,0.3492501633723447,0.159706921145281,0.22001754198727524,0.1611062753051835,0.1730028252397865,0.17232263915246948,0.42337864779478995
101,6.232676479184649,2.083981295951465,12.603011310329936,1.0225544548259822,16.63903932412449,2.0237815910514447,8.988926489188822,2.0106172954626538,6.661191027109895,11.513765810523669
301,2.4800882957176458,21.331117192365447,1.345451344325996,3.052080952789833,1.7988337305434807,2.496483575379222,3.8717274590287944,2.692347997264071,3.019581230374644,8.046262889986725
501,3.74280080937164,3.0568545071159097,0.869781160358595,0.196029180692874,2.2080076311373453,1.1178999328442483,2.6262328416742458,4.523733330382944,3.6003649558291126,1.2304548315361021
